address,size,rooms,criteria,price,longitude,latitude,distance,district,neighborhood,id,host_identity_verified,instant_bookable,bed_type,private,luggage_dropoff,stairless,balcony,elevator,moderate,strict,loc,Restaurant,Bar,Café,Coffee Shop,Bakery,Hotel,Ice Cream Shop,Supermarket,Pizza Place,Pub,yearly_incomes_predicted
"Zabel-Krüger-Damm 124, Lübars (Reinickendorf), Berlin",67.0,2.0,"['Balkon/Terrasse', 'Keller']",182000.0,13.34415,52.61338000000001,12.950216146256924,Reinickendorf,Wittenau,4279,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,0,0,0,0,0,1,29167.519
"Charlottenburg (Charlottenburg), Berlin",116.0,3.0,['Keller'],749000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,4280,1,1,1,1,1,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,36829.546
"Charlottenburg (Charlottenburg), Berlin",78.0,3.0,"['Einbauküche', 'Keller']",450000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,4281,1,1,1,1,1,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,26233.879
"Friedrichshain (Friedrichshain), Berlin",40.0,2.5,"['Balkon/Terrasse', 'Keller']",245000.0,13.430729999999999,52.528830000000006,3.4088892677477243,Pankow,Prenzlauer Berg,4282,1,1,1,1,1,0,1,0,0,1,Prenzlauer Berg (nh),18,6,11,1,2,3,3,2,1,0,23086.117
"Osloer Str. 110, Wedding (Wedding), Berlin",49.0,1.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Aufzug']",199900.0,13.38478,52.5555,6.007154595942619,Mitte,Wedding,4283,1,1,1,1,1,0,1,1,0,1,Wedding (nh),14,3,1,0,1,2,0,0,1,0,23111.126
"Osloer Str. 110, Wedding (Wedding), Berlin",64.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",247900.0,13.38478,52.5555,6.007154595942619,Mitte,Wedding,4284,1,1,1,1,1,0,1,0,0,1,Wedding (nh),14,3,1,0,1,2,0,0,1,0,22894.475
"Osloer Str. 110, Wedding (Wedding), Berlin",102.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",360600.0,13.38478,52.5555,6.007154595942619,Mitte,Wedding,4285,1,1,1,1,1,0,1,0,0,1,Wedding (nh),14,3,1,0,1,2,0,0,1,0,40204.075
"Westfälische Straße 32, Wilmersdorf (Wilmersdorf), Berlin",46.0,2.0,"['Provisionsfrei*', 'Keller']",246330.0,13.29729,52.4958,7.276471767916038,Charlottenburg-Wilm.,Halensee,4286,1,1,1,1,1,0,0,0,0,1,other,15,3,2,0,1,2,1,3,0,0,24558.838
"Ehrlichstraße 70, Karlshorst (Lichtenberg), Berlin",61.0,2.0,['Keller'],270600.0,13.5138,52.48341,7.728357788497834,Lichtenberg,Karlshorst,4287,1,1,1,1,1,0,0,0,0,1,Lichtenberg,0,0,0,0,0,0,0,0,0,0,20480.685
"Reuterstraße 37, Neukölln (Neukölln), Berlin",30.0,1.0,"['Provisionsfrei*', 'Keller']",149900.0,13.429329999999998,52.49063,2.174001571301494,Neukölln,Neukölln,4288,1,1,1,1,1,0,0,0,0,1,Neukölln (nh),21,20,4,8,3,0,1,0,1,0,21961.555
"Reuterstraße 37, Neukölln (Neukölln), Berlin",28.0,1.0,"['Provisionsfrei*', 'Keller']",164300.0,13.429329999999998,52.49063,2.174001571301494,Neukölln,Neukölln,4289,1,1,1,1,1,0,0,0,0,1,Neukölln (nh),21,20,4,8,3,0,1,0,1,0,22042.202
"Buch (Pankow), Berlin",31.0,1.0,['Keller'],102000.0,13.402479999999999,52.56926,7.393132843683435,Pankow,Pankow,4290,1,1,1,1,1,0,0,0,0,1,other,7,0,6,0,2,0,1,0,0,1,22930.724
"Kadettenweg 2, Lichterfelde (Steglitz), Berlin",144.0,4.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+1']",780000.0,13.29246,52.44099,10.220613104411925,Steglitz - Zehlendorf,Lichterfelde,4291,1,1,1,1,1,0,1,0,0,1,other,5,0,1,0,0,1,1,1,0,0,38975.262
"Charlottenburg (Charlottenburg), Berlin",80.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten']",450000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,4292,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,0,0,0,0,0,0,30664.687
"Tiergarten (Tiergarten), Berlin",73.0,2.0,"['Balkon/Terrasse', 'Garten', 'Keller', '+2']",298400.0,13.37171,52.5196,2.8850503956318314,Mitte,Mitte,4293,1,1,1,1,1,0,1,0,0,1,Mitte (nh),2,1,0,0,0,0,0,0,0,0,35592.303
"Tiergarten (Tiergarten), Berlin",73.0,2.0,"['Balkon/Terrasse', 'Garten', 'Keller', '+2']",320200.0,13.37171,52.5196,2.8850503956318314,Mitte,Mitte,4294,1,1,1,1,1,0,1,0,0,1,Mitte (nh),2,1,0,0,0,0,0,0,0,0,35592.303
"Tiergarten (Tiergarten), Berlin",97.0,3.0,"['Keller', 'Gäste-WC', 'Aufzug']",367000.0,13.37171,52.5196,2.8850503956318314,Mitte,Mitte,4295,1,1,1,1,1,0,0,1,0,1,Mitte (nh),2,1,0,0,0,0,0,0,0,0,40831.267
"Tiergarten (Tiergarten), Berlin",77.0,2.0,"['Garten', 'Keller', 'Gäste-WC', '+1']",293000.0,13.37171,52.5196,2.8850503956318314,Mitte,Mitte,4296,1,1,1,1,1,0,0,0,0,1,Mitte (nh),2,1,0,0,0,0,0,0,0,0,34560.752
"Tiergarten (Tiergarten), Berlin",107.0,3.0,empty,389000.0,13.37171,52.5196,2.8850503956318314,Mitte,Mitte,4297,1,1,1,1,1,0,0,0,0,1,Mitte (nh),2,1,0,0,0,0,0,0,0,0,48900.182
"Westfälische Straße 32, Wilmersdorf (Wilmersdorf), Berlin",60.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",420910.0,13.29729,52.4958,7.276471767916038,Charlottenburg-Wilm.,Halensee,4298,1,1,1,1,1,0,1,0,0,1,other,15,3,2,0,1,2,1,3,0,0,24179.488
"Westfälische Straße 32, Wilmersdorf (Wilmersdorf), Berlin",58.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",406479.0,13.29729,52.4958,7.276471767916038,Charlottenburg-Wilm.,Halensee,4299,1,1,1,1,1,0,1,0,0,1,other,15,3,2,0,1,2,1,3,0,0,23693.358
"Westfälische Straße 32, Wilmersdorf (Wilmersdorf), Berlin",60.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",408544.0,13.29729,52.4958,7.276471767916038,Charlottenburg-Wilm.,Halensee,4300,1,1,1,1,1,0,1,0,0,1,other,15,3,2,0,1,2,1,3,0,0,24179.488
"Pankow (Pankow), Berlin",166.0,5.0,"['Einbauküche', 'Garten', 'Keller', '+1']",875000.0,13.402479999999999,52.56926,7.393132843683435,Pankow,Pankow,4301,1,1,1,1,1,0,0,0,0,1,other,7,0,6,0,2,0,1,0,0,1,31431.536
"Wilmersdorf (Wilmersdorf), Berlin",89.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",440000.0,13.3311,52.48665,5.261911009021363,Charlottenburg-Wilm.,Wilmersdorf,4302,1,1,1,1,1,0,1,0,0,1,Wilmersdorf (nh),10,0,0,1,4,3,0,3,0,0,37873.742
"Bürknerstraße 2, Neukölln (Neukölln), Berlin",41.0,1.0,['Balkon/Terrasse'],174720.0,13.42661,52.49349,1.837015804099452,Neukölln,Neukölln,4303,1,1,1,1,1,0,1,0,0,1,Neukölln (nh),22,17,7,7,3,0,2,1,4,2,26541.574
"Mitte (Mitte), Berlin",63.0,2.0,"['Gäste-WC', 'Aufzug']",448000.0,13.387170000000001,52.517959999999995,2.0427312329096674,Mitte,Mitte,4304,1,1,1,1,1,0,0,1,0,1,Mitte (nh),13,8,3,5,0,6,0,0,0,1,30920.397
"Friedrichshain (Friedrichshain), Berlin",41.0,2.0,['Keller'],189000.0,13.430729999999999,52.528830000000006,3.4088892677477243,Pankow,Prenzlauer Berg,4305,1,1,1,1,1,0,0,0,0,1,Prenzlauer Berg (nh),18,6,11,1,2,3,3,2,1,0,22522.431
"Charlottenburg (Charlottenburg), Berlin",48.0,1.5,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",155000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,4306,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,0,0,0,0,0,0,22778.141
"Elsestraße 30, Hermsdorf (Reinickendorf), Berlin",154.0,4.0,"['Balkon/Terrasse', 'Garten', 'Aufzug']",739248.0,13.32538,52.62399,14.492009796301947,Reinickendorf,Hermsdorf,4307,1,1,1,1,1,0,1,1,0,1,other,0,0,0,0,0,0,0,0,0,0,40293.714
"Schöneberg (Schöneberg), Berlin",145.0,4.5,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",669000.0,13.351170000000002,52.4727,4.90567641177681,Tempelhof - Schöneberg,Schöneberg,4308,1,1,1,1,1,0,1,0,0,1,Schöneberg (nh),0,0,0,0,0,0,0,1,0,0,38884.78
"Mitte (Mitte), Berlin",99.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+3']",649000.0,13.387170000000001,52.517959999999995,2.0427312329096674,Mitte,Mitte,4309,1,1,1,1,1,0,1,0,0,1,Mitte (nh),13,8,3,5,0,6,0,0,0,1,39073.893
"Heilbronner Str. 10, Wilmersdorf (Wilmersdorf), Berlin",98.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+3']",760000.0,13.29376,52.501219999999996,7.475466132163347,Charlottenburg-Wilm.,Halensee,4310,1,1,1,1,1,0,1,0,0,1,other,11,1,4,0,1,4,1,3,0,0,37040.577
"Breite Straße 23, Schmargendorf (Wilmersdorf), Berlin",77.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+3']",525000.0,13.29155,52.47535,8.212672469874716,Charlottenburg-Wilm.,Schmargendorf,4311,1,1,1,1,1,0,1,0,0,1,other,5,0,2,1,2,0,2,1,0,0,32101.159
"Charlottenburg (Charlottenburg), Berlin",70.0,2.5,"['Provisionsfrei*', 'Einbauküche', 'Keller']",298000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,4312,1,1,1,1,1,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,26845.054
"Reinickendorf (Reinickendorf), Berlin",29.0,1.0,"['Balkon/Terrasse', 'Einbauküche']",129000.0,13.353729999999999,52.574740000000006,8.698435799788296,Reinickendorf,Reinickendorf,4313,1,1,1,1,1,0,1,0,0,1,other,2,0,0,0,2,1,0,1,0,0,26414.843
"Lankwitz (Steglitz), Berlin",81.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+3']",462200.0,13.36236,52.436640000000004,7.880909709076487,Steglitz - Zehlendorf,Lankwitz,4314,1,1,1,1,1,0,1,0,0,1,other,1,1,0,0,0,0,0,3,0,0,32872.223
"Oberschöneweide (Köpenick), Berlin",135.0,4.0,"['Balkon/Terrasse', 'Keller']",329000.0,13.49726,52.46535,7.553719989636043,Treptow - Köpenick,Baumschulenweg,4315,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,0,0,0,0,0,0,40658.733
"Schönwalder Straße 111, Spandau (Spandau), Berlin",78.0,3.0,['Balkon/Terrasse'],169000.0,13.2043,52.54449,14.295445854428866,Spandau,Spandau,4316,1,1,1,1,1,0,1,0,0,1,other,4,0,1,0,0,0,0,1,0,0,34641.399
"Kornblumenring xx, Rudow (Neukölln), Berlin",48.0,1.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",149800.0,13.49402,52.42569,10.513387056010746,Neukölln,Rudow,4317,1,1,1,1,1,0,1,1,0,1,other,2,0,0,0,0,1,0,0,0,0,21591.478
"Nikolassee (Zehlendorf), Berlin",71.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",319500.0,13.197389999999999,52.41885,16.833541628998187,Steglitz - Zehlendorf,Nikolassee,4318,1,1,1,1,1,0,1,0,0,1,other,0,0,1,0,0,0,0,0,0,0,33330.253
"Schöneberg (Schöneberg), Berlin",65.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Aufzug']",197000.0,13.351170000000002,52.4727,4.90567641177681,Tempelhof - Schöneberg,Schöneberg,4319,1,1,1,1,1,0,1,1,0,1,Schöneberg (nh),0,0,0,0,0,0,0,1,0,0,32622.695
"Friedrichshain (Friedrichshain), Berlin",106.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+2']",760000.0,13.430729999999999,52.528830000000006,3.4088892677477243,Pankow,Prenzlauer Berg,4320,1,1,1,1,1,0,1,0,0,1,Prenzlauer Berg (nh),18,6,11,1,2,3,3,2,1,0,42476.803
"Tegel (Reinickendorf), Berlin",30.0,1.0,empty,135000.0,13.3497,52.57546,8.881668544335291,Reinickendorf,Reinickendorf,4321,1,1,1,1,1,0,0,0,0,1,other,1,0,0,0,1,0,0,0,0,0,20058.904
"Prenzlauer Berg (Prenzlauer Berg), Berlin",76.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",600000.0,13.419310000000001,52.528569999999995,3.0452233333710375,Pankow,Prenzlauer Berg,4322,1,1,1,1,1,0,1,1,0,1,Prenzlauer Berg (nh),7,2,2,2,0,6,1,1,0,0,35086.222
"Dörpfeldstraße 5, Adlershof (Treptow), Berlin",28.0,1.0,"['Balkon/Terrasse', 'Einbauküche', 'Aufzug']",155000.0,13.54244,52.435719999999996,11.97200731796995,Treptow - Köpenick,Adlershof,4323,1,1,1,1,1,0,1,1,0,1,other,3,0,0,0,0,0,0,1,0,0,24009.483
"Mitte (Mitte), Berlin",76.0,3.0,"['Balkon/Terrasse', 'Aufzug']",360000.0,13.387170000000001,52.517959999999995,2.0427312329096674,Mitte,Mitte,4324,1,1,1,1,1,0,1,1,0,1,Mitte (nh),13,8,3,5,0,6,0,0,0,1,36738.783
"Marienfelde (Tempelhof), Berlin",70.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten']",200000.0,13.367329999999999,52.412620000000004,10.331425414601478,Tempelhof - Schöneberg,Marienfelde,4325,1,1,1,1,1,0,1,0,0,1,other,3,0,0,0,0,0,0,0,0,0,30185.301
"Wilmersdorf (Wilmersdorf), Berlin",75.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",400000.0,13.3311,52.48665,5.261911009021363,Charlottenburg-Wilm.,Wilmersdorf,4326,1,1,1,1,1,0,1,0,0,1,Wilmersdorf (nh),10,0,0,1,4,3,0,3,0,0,34523.66
"stralauer allee 13, Friedrichshain (Friedrichshain), Berlin",37.0,2.0,"['Keller', 'Aufzug', 'Stufenlos']",280000.0,13.461170000000001,52.49835,3.8896707008079905,Friedrichshain-Kreuzberg,Friedrichshain,4327,1,1,1,1,1,1,0,1,0,1,Friedrichshain (nh),3,1,0,0,0,0,0,1,0,0,23095.39
"Plänterwald (Treptow), Berlin",24.0,1.0,['Einbauküche'],114500.0,13.47691,52.48628000000001,5.25515516240975,Treptow - Köpenick,Alt-Treptow,4328,1,1,1,1,1,0,0,0,0,1,other,1,0,0,0,0,0,0,0,0,0,19263.112
"Köpenick (Köpenick), Berlin",66.0,2.0,"['Einbauküche', 'Keller', 'Aufzug']",214500.0,13.57474,52.44602,13.16441352320438,Treptow - Köpenick,Köpenick,4329,1,1,1,1,1,0,0,1,0,1,other,9,2,6,0,0,1,1,0,0,0,30899.322
"Tschaikowskistraße 13, Niederschönhausen (Pankow), Berlin",100.0,4.0,"['Balkon/Terrasse', 'Keller']",597000.0,13.401,52.57722,8.280137895143943,Pankow,Niederschönhausen,4330,1,1,1,1,1,0,1,0,0,1,other,3,0,2,0,0,0,0,2,0,0,35622.089
"Rheingaustraße 19, Friedenau (Schöneberg), Berlin",84.0,3.0,"['Balkon/Terrasse', 'Keller']",459000.0,13.321279999999998,52.471030000000006,6.630634752897064,Tempelhof - Schöneberg,Friedenau,4331,1,1,1,1,1,0,1,0,0,1,other,8,2,3,0,0,0,0,0,0,1,33699.206
"Lichterfelde (Steglitz), Berlin",76.0,2.5,['Aufzug'],239000.0,13.31894,52.43294,9.676902348933652,Steglitz - Zehlendorf,Lichterfelde,4332,1,1,1,1,1,0,0,1,0,1,other,1,0,1,0,1,0,0,0,0,0,26070.056
"Rheingaustraße 19, Friedenau (Schöneberg), Berlin",78.0,2.0,"['Balkon/Terrasse', 'Garten']",369000.0,13.321279999999998,52.471030000000006,6.630634752897064,Tempelhof - Schöneberg,Friedenau,4333,1,1,1,1,1,0,1,0,0,1,other,8,2,3,0,0,0,0,0,0,1,30386.497
"Charlottenburg (Charlottenburg), Berlin",65.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Aufzug']",280000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,4334,1,1,1,1,1,0,1,1,0,1,other,0,0,0,0,0,0,0,0,0,0,28488.061
"Lichterfelde (Steglitz), Berlin",105.0,3.0,['Balkon/Terrasse'],429000.0,13.31894,52.43294,9.676902348933652,Steglitz - Zehlendorf,Lichterfelde,4335,1,1,1,1,1,0,1,0,0,1,other,1,0,1,0,1,0,0,0,0,0,44224.904
"Klixstraße 3, Schöneberg (Schöneberg), Berlin",121.0,4.5,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+2']",639000.0,13.350970000000002,52.48904,3.912175333578869,Tempelhof - Schöneberg,Schöneberg,4336,1,1,1,1,1,0,1,0,0,1,Schöneberg (nh),18,2,4,2,0,0,2,0,0,1,39383.274
"Friedrichshain (Friedrichshain), Berlin",43.0,2.0,['Keller'],157000.0,13.430729999999999,52.528830000000006,3.4088892677477243,Pankow,Prenzlauer Berg,4337,1,1,1,1,1,0,0,0,0,1,Prenzlauer Berg (nh),18,6,11,1,2,3,3,2,1,0,22753.975
"Nürnberger Straße 27, Charlottenburg (Charlottenburg), Berlin",77.0,2.5,['Keller'],469000.0,13.336179999999999,52.50046999999999,4.609322229121663,Charlottenburg-Wilm.,Charlottenburg,4338,1,1,1,1,1,0,0,0,0,1,Charlottenburg (nh),24,9,1,1,0,15,0,1,0,0,33274.334
"Nürnberger Straße 27, Charlottenburg (Charlottenburg), Berlin",77.0,2.5,['Keller'],479000.0,13.336179999999999,52.50046999999999,4.609322229121663,Charlottenburg-Wilm.,Charlottenburg,4339,1,1,1,1,1,0,0,0,0,1,Charlottenburg (nh),24,9,1,1,0,15,0,1,0,0,33274.334
"Knorrpromenade 8, Friedrichshain (Friedrichshain), Berlin",48.0,2.0,empty,219000.0,13.462639999999999,52.50921999999999,4.021636642503832,Friedrichshain-Kreuzberg,Friedrichshain,4340,1,1,1,1,1,0,0,0,0,1,Friedrichshain (nh),30,16,13,5,2,1,2,0,2,0,26578.385
"Britz (Neukölln), Berlin",56.0,1.0,['Balkon/Terrasse'],120000.0,13.45149,52.46425,5.350093073122617,Neukölln,Neukölln,4341,1,1,1,1,1,0,1,0,0,1,Neukölln (nh),2,0,0,0,0,0,0,0,0,0,21246.691
"Charlottenburg (Charlottenburg), Berlin",68.0,2.0,"['Balkon/Terrasse', 'Aufzug']",345000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,4342,1,1,1,1,1,0,1,1,0,1,other,0,0,0,0,0,0,0,0,0,0,29034.606
"Rathenaustraße 7, Oberschöneweide (Köpenick), Berlin",76.0,3.0,empty,172500.0,13.52757,52.45908000000001,9.666794140869778,Treptow - Köpenick,Oberschöneweide,4343,1,1,1,1,1,0,0,0,0,1,other,0,0,1,0,0,0,0,0,1,0,24639.485
"Wilmersdorf (Wilmersdorf), Berlin",31.0,1.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",274020.0,13.3311,52.48665,5.261911009021363,Charlottenburg-Wilm.,Wilmersdorf,4344,1,1,1,1,1,0,1,0,0,1,Wilmersdorf (nh),10,0,0,1,4,3,0,3,0,0,26714.951
"Wilmersdorf (Wilmersdorf), Berlin",94.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",618020.0,13.3311,52.48665,5.261911009021363,Charlottenburg-Wilm.,Wilmersdorf,4345,1,1,1,1,1,0,1,0,0,1,Wilmersdorf (nh),10,0,0,1,4,3,0,3,0,0,37096.777
"Wilmersdorf (Wilmersdorf), Berlin",68.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",426310.0,13.3311,52.48665,5.261911009021363,Charlottenburg-Wilm.,Wilmersdorf,4346,1,1,1,1,1,0,1,0,0,1,Wilmersdorf (nh),10,0,0,1,4,3,0,3,0,0,34709.401
"Immanuelkirchstraße 37, Prenzlauer Berg (Prenzlauer Berg), Berlin",103.0,3.0,"['Balkon/Terrasse', 'Aufzug']",466250.0,13.42179,52.533480000000004,3.6158928957901972,Pankow,Prenzlauer Berg,4347,1,1,1,1,1,0,1,1,0,1,Prenzlauer Berg (nh),26,10,5,6,1,2,2,0,1,0,44494.945
"Grunewald (Wilmersdorf), Berlin",130.0,4.0,empty,929000.0,13.3152,52.48976999999999,6.194300069973942,Charlottenburg-Wilm.,Wilmersdorf,4348,1,1,1,1,1,0,0,0,0,1,Wilmersdorf (nh),12,0,1,0,0,3,1,0,0,0,38552.919
"Bachstrasse 6, Tiergarten (Tiergarten), Berlin",79.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+2']",331900.0,13.3668,52.50982,2.6476320709220116,Mitte,Tiergarten,4349,1,1,1,1,1,0,1,0,0,1,Mitte,6,4,1,1,0,3,0,0,0,0,33908.832
"Berlichingenstraße 14, Tiergarten (Tiergarten), Berlin",46.0,1.0,"['Provisionsfrei*', 'Keller']",222672.0,13.3628839,52.5096591,2.897118133878786,Mitte,Tiergarten,4350,1,1,1,1,1,0,0,0,0,1,Mitte,1,1,0,0,0,1,0,0,0,0,27387.946
"Corinthstraße 28, Friedrichshain (Friedrichshain), Berlin",77.0,3.0,"['Balkon/Terrasse', 'Keller']",349000.0,13.459979999999998,52.50045,3.7865852545283007,Friedrichshain-Kreuzberg,Friedrichshain,4351,1,1,1,1,1,0,1,0,0,1,Friedrichshain (nh),4,2,0,0,0,0,0,1,0,1,30931.637
"Französisch Buchholz (Pankow), Berlin",133.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+1']",375000.0,13.433679999999999,52.608230000000006,11.894034678998047,Pankow,Französisch Buchholz,4352,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,0,0,0,2,0,0,40208.009
"Buckow (Neukölln), Berlin",87.0,3.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",248000.0,13.435410000000001,52.48078,3.2338627384928924,Neukölln,Neukölln,4353,1,1,1,1,1,0,1,1,0,1,Neukölln (nh),15,15,6,3,1,0,0,2,0,2,34961.177
"Treptow (Treptow), Berlin",33.0,1.0,['Keller'],199000.0,13.47799,52.48613,5.329510411323507,Friedrichshain-Kreuzberg,Friedrichshain,4354,1,1,1,1,1,0,0,0,0,1,Friedrichshain (nh),1,0,0,0,0,0,0,0,0,0,21825.551
"Charlottenburg (Charlottenburg), Berlin",75.0,2.0,['Einbauküche'],312500.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,4355,1,1,1,1,1,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,27160.617
"Tschaikowskistraße 13, Niederschönhausen (Pankow), Berlin",23.0,1.0,"['Einbauküche', 'Keller']",143000.0,13.401,52.57722,8.280137895143943,Pankow,Niederschönhausen,4356,1,1,1,1,1,0,0,0,0,1,other,3,0,2,0,0,0,0,2,0,0,23964.242
"Tschaikowskistraße 13, Niederschönhausen (Pankow), Berlin",44.0,2.0,"['Einbauküche', 'Keller']",267000.0,13.401,52.57722,8.280137895143943,Pankow,Niederschönhausen,4357,1,1,1,1,1,0,0,0,0,1,other,3,0,2,0,0,0,0,2,0,0,23796.485
"Tschaikowskistraße 13, Niederschönhausen (Pankow), Berlin",53.0,2.0,"['Balkon/Terrasse', 'Keller']",325000.0,13.401,52.57722,8.280137895143943,Pankow,Niederschönhausen,4358,1,1,1,1,1,0,1,0,0,1,other,3,0,2,0,0,0,0,2,0,0,25182.096
"Plänterwald (Treptow), Berlin",36.0,2.0,['Einbauküche'],130000.0,13.47691,52.48628000000001,5.25515516240975,Treptow - Köpenick,Alt-Treptow,4359,1,1,1,1,1,0,0,0,0,1,other,1,0,0,0,0,0,0,0,0,0,21499.872
"Dietzgenstraße  92, Niederschönhausen (Pankow), Berlin",38.0,1.0,['Keller'],120000.0,13.401929999999998,52.589569999999995,9.651809916959943,Pankow,Niederschönhausen,4360,1,1,1,1,1,0,0,0,0,1,other,2,0,0,0,0,0,0,2,0,0,20328.664
"Plänterwald (Treptow), Berlin",36.0,2.0,['Einbauküche'],130000.0,13.47691,52.48628000000001,5.25515516240975,Treptow - Köpenick,Alt-Treptow,4361,1,1,1,1,1,0,0,0,0,1,other,1,0,0,0,0,0,0,0,0,0,21499.872
"Kastanienallee 19 b, Rosenthal (Pankow), Berlin",41.0,1.5,"['Balkon/Terrasse', 'Einbauküche']",129500.0,13.3932,52.5917,9.915252409110776,Pankow,Rosenthal,4362,1,1,1,1,1,0,1,0,0,1,other,1,0,0,0,0,0,0,1,0,0,23302.206
"Richard-Sorge-Str. 73 a, Friedrichshain (Friedrichshain), Berlin",55.0,1.0,"['Balkon/Terrasse', 'Einbauküche', 'Aufzug']",255000.0,13.44725,52.52009,3.493458825811981,Friedrichshain-Kreuzberg,Friedrichshain,4363,1,1,1,1,1,0,1,1,0,1,Friedrichshain (nh),11,2,2,1,4,1,1,2,1,1,26578.104
"Tiergarten (Tiergarten), Berlin",77.0,3.0,"['Einbauküche', 'Keller', 'Aufzug']",465000.0,13.37171,52.5196,2.8850503956318314,Mitte,Mitte,4364,1,1,1,1,1,0,0,1,0,1,Mitte (nh),2,1,0,0,0,0,0,0,0,0,35191.878
"Spandau (Spandau), Berlin",106.0,2.0,"['Einbauküche', 'Keller', 'Gäste-WC']",295000.0,13.20217,52.53487,14.1258818744206,Spandau,Spandau,4365,1,1,1,1,1,0,0,0,0,1,other,8,0,2,0,1,2,2,0,0,2,36889.399
"Nürnberger Straße 27, Charlottenburg (Charlottenburg), Berlin",154.0,4.5,['Keller'],958000.0,13.336179999999999,52.50046999999999,4.609322229121663,Charlottenburg-Wilm.,Charlottenburg,4366,1,1,1,1,1,0,0,0,0,1,Charlottenburg (nh),24,9,1,1,0,15,0,1,0,0,46612.842
"Prenzlauer Berg (Prenzlauer Berg), Berlin",64.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",384000.0,13.419310000000001,52.528569999999995,3.0452233333710375,Pankow,Prenzlauer Berg,4367,1,1,1,1,1,0,1,1,0,1,Prenzlauer Berg (nh),7,2,2,2,0,6,1,1,0,0,28326.767
"Kornblumenring xx, Rudow (Neukölln), Berlin",48.0,1.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",149800.0,13.49402,52.42569,10.513387056010746,Neukölln,Rudow,4368,1,1,1,1,1,0,1,1,0,1,other,2,0,0,0,0,1,0,0,0,0,21591.478
"Friedrichshain (Friedrichshain), Berlin",68.0,2.0,"['Einbauküche', 'Keller', 'Aufzug']",298000.0,13.430729999999999,52.528830000000006,3.4088892677477243,Pankow,Prenzlauer Berg,4369,1,1,1,1,1,0,0,1,0,1,Prenzlauer Berg (nh),18,6,11,1,2,3,3,2,1,0,31432.098
